,SPX,VIX,Curve-10,Curve-30,Curve-60,Curve-90,Curve-120,Curve-150,Curve-180,Vol-of-Vol,SPX-Vol,VIX-Vol,Skew
2013-12-23,1828.61,13.1,13.9497,13.9497,15.1207259259,16.1298,16.7440457143,17.2366785714,17.7167,0.577263333333,641217.0,465387.0,138.11
2013-12-24,1833.32,12.48,13.4997,13.5389464286,14.7151222222,15.7763413793,16.3706,16.7992285714,17.1922,0.560845,448061.0,384131.0,137.88
2013-12-26,1842.57,12.2,13.4248,13.550575,14.7929037037,15.8401448276,16.4741314286,16.9080571429,17.2924,0.557308333333,680843.0,482708.0,136.65
2013-12-27,1841.26,12.54,13.6247,13.7781285714,14.9039666667,15.8237206897,16.4133857143,16.8491714286,17.2175,0.55433,797377.0,299390.0,136.72
2013-12-30,1840.1,13.54,13.9247,14.174475,15.2316666667,16.1054413793,16.6465371429,17.0574,17.3419,0.55372,668644.0,513828.0,134.36
2013-12-31,1846.06,14.21,14.0497,14.2780142857,15.1445777778,15.9381517241,16.52508,17.0127642857,17.3169,0.57921,830591.0,381136.0,133.63
2014-01-02,1832.29,14.23,14.2999,14.5675785714,15.3710444444,16.0827206897,16.5879742857,17.0209571429,17.2932,0.576391666667,1113941.0,345082.0,133.73
2014-01-03,1834.46,13.65,14.0499,14.3541285714,15.2209444444,15.9783068966,16.53696,17.0472,17.3176,0.572236666667,895024.0,229341.0,134.46
2014-01-06,1828.48,13.47,13.8999,14.32475,15.2231407407,15.9083241379,16.4251428571,16.8574428571,17.0192,0.569611666667,649174.0,528480.0,131.99
2014-01-07,1839.38,12.83,13.5999,14.0819357143,15.002962963,15.7121034483,16.21204,16.7059714286,16.9194,0.553136666667,627133.0,578650.0,129.1
2014-01-08,1835.13,13.0,13.65,14.1641142857,15.0491666667,15.7324413793,16.2109428571,16.6834,16.8693,0.534916666667,704418.0,485509.0,129.46
2014-01-09,1838.7,12.86,13.6,14.1766035714,15.0946481481,15.7596241379,16.2424114286,16.7265214286,16.8957,0.541265,779485.0,990478.0,130.87
2014-01-10,1842.23,12.17,13.225,13.8836714286,14.8787111111,15.6135448276,16.1414,16.6603392857,16.8207,0.554723333333,873966.0,469285.0,126.15
2014-01-13,1815.99,13.6,14.0785678571,14.649925,15.573462963,16.2366034483,16.7218057143,17.1998285714,17.296,0.57584,947623.0,1176103.0,130.59
2014-01-14,1838.32,12.12,13.1999857143,13.9498428571,15.0187111111,15.7518103448,16.31742,16.8568464286,16.9459,0.567223333333,777222.0,754392.0,133.43
2014-01-15,1848.47,12.11,13.2651464286,14.0327892857,15.1733111111,15.8759172414,16.4772228571,17.0460571429,17.1209,0.56447,871577.0,411026.0,132.69
2014-01-16,1844.15,12.5,13.4928142857,14.2068857143,15.1918111111,15.8982,16.4540571429,16.9918785714,17.0453,0.565566666667,862641.0,489070.0,136.35
2014-01-17,1835.9,12.85,13.565125,14.225625,15.299,16.0414314286,16.5973742857,17.1577928571,17.1952,0.58575,781670.0,1034662.0,139.62
2014-01-21,1843.11,12.75,13.4044,14.1377407407,15.2309724138,15.9980857143,16.5968,17.1705,17.1705,0.575511666667,532979.0,818559.0,138.77
2014-01-22,1845.37,12.89,13.8749,13.9433740741,14.9327482759,15.69738,16.3149,16.7955,16.7955,0.56823,721035.0,815002.0,138.92
2014-01-23,1827.25,13.92,14.2998,14.3803,15.1637896552,15.83332,16.4136071429,17.0144,17.4206,0.549248333333,963433.0,787142.0,135.71
2014-01-24,1794.98,17.66,15.6495,15.7161074074,16.2195965517,16.7123342857,17.145275,17.6394,18.0695,0.612431666667,1443091.0,1612792.0,131.61
2014-01-27,1787.25,17.07,15.4996,15.5642592593,15.921137931,16.41276,16.8733285714,17.3808285714,17.7189,0.609126666667,1410767.0,1231061.0,128.73
2014-01-28,1792.39,15.91,15.0245,15.1428703704,15.6228344828,16.1448628571,16.64025,17.1638035714,17.5189,0.582231666667,604401.0,749241.0,128.3
2014-01-29,1775.29,17.61,16.3246,16.3494666667,16.5230068966,16.8372028571,17.1788428571,17.5700571429,17.7939,0.626583333333,917789.0,587856.0,126.71
2014-01-30,1795.76,16.29,15.8247,15.8894407407,16.1786310345,16.58858,17.0009535714,17.4083321429,17.6198,0.617731666667,783348.0,681691.0,127.91
2014-01-31,1784.89,18.47,17.5247,17.4329518519,17.3596517241,17.5627857143,17.8454142857,18.1599428571,18.3448,0.685066666667,1055232.0,1680415.0,128.37
2014-02-03,1743.18,21.13,18.7997,18.5012407407,18.1650103448,18.1741114286,18.2912321429,18.4906785714,18.5944,0.747498333333,1584354.0,2329367.0,126.17
2014-02-04,1755.41,18.67,18.2241,18.1262111111,18.0786241379,18.2191628571,18.42105,18.7197142857,18.8692,0.73788,1046014.0,1127173.0,127.26
2014-02-05,1753.6,19.48,19.0491,18.7963592593,18.6385206897,18.7179285714,18.8912,19.1311392857,19.2191,0.74666,818975.0,1030662.0,127.79
2014-02-06,1772.81,17.25,16.9746,17.0999592593,17.431562069,17.80182,18.1991857143,18.6262142857,18.7685,0.696071666667,934052.0,1159712.0,124.68
2014-02-07,1796.65,15.19,15.5245,15.7904333333,16.3751896552,16.8608314286,17.2881678571,17.7998964286,17.9681,0.660073333333,1122509.0,1336067.0,129.01
2014-02-10,1798.71,15.31,15.6857814815,15.9074111111,16.3662586207,16.804,17.2667571429,17.7271,17.8177,0.637685,599125.0,573696.0,126.26
2014-02-11,1821.24,14.26,14.8636518519,15.2521703704,15.9090413793,16.4061314286,16.902175,17.4089535714,17.4934,0.610328333333,1513329.0,1106920.0,126.7
2014-02-12,1819.25,14.725,14.7777444444,15.1293740741,15.8041551724,16.39338,16.9389785714,17.4514,17.519,0.610786666667,718247.0,598582.0,127.84
2014-02-13,1828.98,14.05,14.641637037,14.9748222222,15.6527827586,16.2185,16.7371642857,17.1995571429,17.2449,0.598715,857220.0,517872.0,128.57
2014-02-14,1838.44,13.64,14.3786666667,14.6933333333,15.3763310345,16.0202828571,16.5760714286,17.1333142857,17.1707,0.599996666667,1073869.0,789864.0,129.25
2014-02-18,1841.71,13.83,14.3332333333,14.6462034483,15.3403171429,16.0034885714,16.5463,17.0448,17.0448,0.600785,706587.0,1071743.0,124.25
2014-02-19,1829.52,15.45,15.4495,15.4907862069,15.9170228571,16.4301942857,16.8859214286,17.2942,17.2942,0.5947825,1409411.0,852137.0,129.12
2014-02-20,1841.06,14.78,14.9747,15.0401206897,15.5416857143,16.0978,16.6320071429,17.1432428571,17.5058142857,0.575105,896948.0,766676.0,134.37
2014-02-21,1838.76,14.58,15.0997,15.168562069,15.6103057143,16.1647142857,16.6721321429,17.1446142857,17.4429,0.57741,863300.0,468949.0,138.79
2014-02-24,1850.83,14.17,14.8747,14.9917758621,15.4530771429,15.9691571429,16.5142142857,17.0246428571,17.2931,0.556703333333,899805.0,464335.0,134.47
2014-02-25,1843.86,14.31,15.0996,15.2157931034,15.6522571429,16.1869357143,16.73365,17.2409371429,17.5178,0.58203,558341.0,427630.0,121.92
2014-02-26,1844.95,14.37,15.2496,15.4045655172,15.8872257143,16.4047642857,16.9533142857,17.4444428571,17.6928,0.592865,595080.0,400046.0,132.22
2014-02-27,1853.14,14.15,15.1247,15.2857172414,15.8060342857,16.42925,17.0065035714,17.4972514286,17.7186,0.589263333333,706815.0,318176.0,137.24
2014-02-28,1859.42,14.05,15.3747,15.5502724138,16.0586285714,16.6547428571,17.2334928571,17.6977514286,17.9428,0.606626666667,1176196.0,771289.0,137.17
2014-03-03,1844.31,16.23,16.4997,16.5640448276,16.8179742857,17.234375,17.7187714286,18.1055142857,18.3186,0.63965,771272.0,1074503.0,129.12
2014-03-04,1876.08,14.09,15.0997,15.4027068966,15.9764171429,16.5692428571,17.17165,17.6163771429,17.8187,0.607425,876990.0,528145.0,131.65
2014-03-05,1872.17,14.11,15.2497,15.5276793103,16.0834371429,16.6894071429,17.2503535714,17.6633171429,17.8679,0.604278333333,743319.0,331220.0,129.49
2014-03-06,1878.25,14.07,14.9997,15.3251275862,15.9443342857,16.5603,17.1501285714,17.5876742857,17.7687,0.607708333333,859070.0,407257.0,133.46
2014-03-07,1875.34,14.27,15.5247,15.7698655172,16.2697571429,16.8420071429,17.3994392857,17.77038,17.9179,0.628951666667,969861.0,584812.0,130.49
2014-03-10,1875.95,14.4,15.2945862069,15.7424482759,16.2765314286,16.8424,17.3856142857,17.7553571429,17.8939,0.630605,585318.0,1001561.0,131.35
2014-03-11,1866.11,14.63,15.4247275862,15.9242448276,16.4678371429,16.986975,17.521275,17.8745857143,17.9939,0.625938333333,784380.0,558863.0,130.08
2014-03-12,1865.28,14.65,15.4748034483,15.9743206897,16.4914857143,17.0227571429,17.5838214286,17.9346285714,18.044,0.622025,672505.0,437294.0,132.33
2014-03-13,1846.88,16.19,16.5213137931,16.6069689655,16.9206485714,17.3602,17.8614464286,18.1588571429,18.244,0.660818333333,1033603.0,1219078.0,127.66
2014-03-14,1842.74,17.78,17.5652724138,17.1165137931,17.1642971429,17.4726142857,17.8462,18.1173714286,18.194,0.671823333333,1045298.0,1833868.0,126.26
2014-03-17,1856.97,15.75,16.2308172414,16.2993,16.6197857143,17.0517714286,17.5056714286,17.8300228571,17.894,0.65279,641278.0,1062572.0,131.87
2014-03-18,1871.16,14.53,15.6242,15.6427514286,16.1992942857,16.8066857143,17.2967,17.5950714286,17.9781928571,0.589728333333,861889.0,1005158.0,129.37
2014-03-19,1863.42,14.89,15.8492,15.87772,16.30552,16.9017035714,17.3794028571,17.6344885714,18.0379785714,0.583021666667,907502.0,653529.0,132.74
2014-03-20,1870.49,14.98,15.8993,15.9313657143,16.2520228571,16.7723,17.2643342857,17.5408485714,17.9041678571,0.583006666667,927058.0,453398.0,134.02
2014-03-21,1866.07,15.02,15.8994,15.9621428571,16.4327142857,16.9652142857,17.4674571429,17.6800285714,18.0674,0.584961666667,900057.0,343454.0,132.82
2014-03-24,1861.52,14.85,15.9245,16.0193,16.43235,16.9365285714,17.3766714286,17.6549535714,17.9426,0.585003333333,693972.0,303728.0,132.7
2014-03-25,1867.77,14.27,15.7745,15.9000314286,16.3798535714,16.9368714286,17.41116,17.6942785714,18.0177,0.575708333333,512071.0,562938.0,121.81
2014-03-26,1857.35,14.69,15.8745,16.0157485714,16.5058142857,17.0994714286,17.5514885714,17.8547607143,18.1436,0.567791666667,784026.0,600694.0,119.05
2014-03-27,1850.01,14.68,15.8998,16.0710285714,16.5882428571,17.116825,17.5491571429,17.8242571429,18.1444,0.569298333333,748266.0,343879.0,117.96
2014-03-28,1856.12,14.57,15.6747,15.8787971429,16.4578571429,17.0837571429,17.5219714286,17.8286678571,18.0944,0.572345,917518.0,503974.0,124.98
2014-03-31,1873.12,13.65,15.0748,15.35448,15.9746035714,16.6039178571,17.0793,17.4521285714,17.7187,0.56221,642781.0,352155.0,123.25
2014-04-01,1883.3,13.23,14.5499,14.9461571429,15.6885357143,16.3091285714,16.81242,17.2248857143,17.4955,0.555618333333,710883.0,843314.0,128.08
2014-04-02,1892.97,12.98,14.5499,14.97262,15.7200178571,16.3543785714,16.8302428571,17.22355,17.4958,0.550975,742049.0,838211.0,127.3
2014-04-03,1889.43,13.39,14.5748,15.0481771429,15.7957857143,16.39905,16.8561085714,17.2390535714,17.4963,0.549653333333,686633.0,423830.0,128.13
2014-04-04,1866.43,14.2,14.9999,15.3982142857,15.99475,16.48975,16.8800571429,17.2541142857,17.4964,0.552073333333,1208774.0,823874.0,126.61
2014-04-07,1848.64,15.25,15.3920285714,15.7346,16.2456571429,16.7379357143,17.1119428571,17.4855285714,17.6705,0.569935,902601.0,683955.0,123.92
2014-04-08,1852.92,14.83,15.2591514286,15.6016657143,16.066975,16.5798428571,16.95762,17.3249285714,17.4958,0.56648,567641.0,422831.0,124.34
2014-04-09,1871.5,13.77,14.627,15.141,15.7704428571,16.3233714286,16.7397142857,17.15475,17.3214,0.523391666667,604875.0,431253.0,130.79
2014-04-10,1837.87,15.88,15.7734142857,16.0159857143,16.4204214286,16.86695,17.1858485714,17.521,17.6455,0.558575,954251.0,749911.0,125.11
2014-04-11,1820.35,16.92,16.6212428571,16.6066142857,16.7060142857,17.0232285714,17.3029914286,17.63345,17.7455,0.579751666667,1357373.0,1024231.0,122.59
2014-04-14,1826.05,16.6,16.6070057143,16.74952,16.8400607143,17.1606857143,17.3901085714,17.6816142857,17.7456,0.583145,785365.0,1528514.0,123.76
2014-04-15,1839.25,15.88,16.11056,16.46736,16.7882571429,17.2178928571,17.44748,17.82505,17.8963,0.591998333333,951310.0,1108406.0,129.24
2014-04-16,1860.63,14.27,15.8995,15.8995,16.2115535714,16.7062642857,16.9710257143,17.3430428571,17.3965,0.5415325,1097043.0,457788.0,125.43
2014-04-17,1866.42,13.23,15.6497,15.6497,16.0670928571,16.6486,16.9691714286,17.3789392857,17.6515857143,0.532441666667,842491.0,475940.0,127.93
2014-04-21,1870.32,13.3,15.2997,15.2997,16.0419,16.64102,16.96142,17.4059428571,17.7042285714,0.525355,507153.0,267853.0,119.11
2014-04-22,1880.36,13.26,15.2497,15.2729,15.9715464286,16.6341428571,16.9974,17.4146514286,17.6914228571,0.518901666667,890051.0,693318.0,126.51
2014-04-23,1876.23,13.37,15.3748,15.4122785714,15.9887142857,16.6052571429,17.0140321429,17.4767285714,17.7750142857,0.512861666667,426001.0,195111.0,126.11
2014-04-24,1878.22,13.5,15.55,15.5981928571,16.0979428571,16.64424,17.0556714286,17.5152514286,17.8351371429,0.530941666667,570989.0,271673.0,124.79
2014-04-25,1864.73,14.27,15.6748,15.7497428571,16.3064142857,16.7900685714,17.1462178571,17.6005571429,17.9207,0.53219,780522.0,338951.0,121.95
2014-04-28,1872.99,13.87,15.2749,15.43105,16.0599892857,16.5399142857,16.9493928571,17.4129171429,17.7201,0.522836666667,503688.0,303264.0,123.69
2014-04-29,1877.5,13.71,14.9748,15.1890285714,15.9029928571,16.3780428571,16.791575,17.2493685714,17.5451,0.51212,456337.0,174966.0,123.44
2014-04-30,1884.66,13.44,14.9748,15.1996714286,15.8804535714,16.3656714286,16.7761857143,17.2178142857,17.5201,0.504103333333,408966.0,496305.0,124.53
2014-05-01,1881.04,13.49,14.8998,15.2032642857,15.9529,16.39374,16.8086571429,17.2647857143,17.5209,0.506745,804460.0,612852.0,124.9
2014-05-02,1880.22,13.0,14.8749,15.2185714286,15.9933107143,16.4776714286,16.9179857143,17.3421171429,17.571,0.510735,777911.0,478148.0,124.13
2014-05-05,1883.09,13.13,14.6999,15.1873,15.9744142857,16.45588,16.9184642857,17.354,17.596,0.511645,539744.0,226874.0,123.56
2014-05-06,1870.35,13.77,14.7248,15.2201214286,15.9527892857,16.4200942857,16.8979,17.3411,17.571,0.517296666667,605608.0,393102.0,121.18
2014-05-07,1877.47,13.51,14.4498,15.0210571429,15.8188857143,16.2951285714,16.7523821429,17.1783457143,17.3963,0.500713333333,475021.0,360486.0,123.27
2014-05-08,1873.89,13.6,14.5499,15.0809678571,15.8145071429,16.26872,16.7193142857,17.1404542857,17.3463,0.488878333333,716940.0,503889.0,123.93
2014-05-09,1877.88,13.0,14.1499,14.8086357143,15.6207428571,16.0816171429,16.5514642857,16.9639914286,17.1463,0.49164,703469.0,580244.0,125.6
2014-05-12,1896.73,12.16,13.5454285714,14.456,15.3288357143,15.8237285714,16.3300714286,16.7390257143,16.8964,0.499176666667,737034.0,1492661.0,125.28
2014-05-13,1897.69,12.19,13.5945214286,14.5407357143,15.3814,15.86368,16.391575,16.7846685714,16.9214,0.50418,711052.0,682941.0,124.3
2014-05-14,1887.47,12.4,13.4829142857,14.5363428571,15.4688964286,15.9922314286,16.5745785714,16.9882057143,17.1214,0.507785,903092.0,511536.0,122.75
2014-05-15,1871.23,13.16,13.8892571429,14.7105428571,15.5011214286,16.00866,16.5746285714,16.9753428571,17.0964,0.531826666667,1309427.0,657504.0,123.6
2014-05-16,1877.07,12.27,13.5115714286,14.4578571429,15.2744142857,15.8580228571,16.4442571429,16.8375228571,16.9465,0.510101666667,907781.0,723280.0,127.23
2014-05-19,1885.36,13.05,13.4428,14.4248,15.2100685714,15.7450971429,16.3282821429,16.6988828571,16.7715,0.523686666667,515630.0,329501.0,128.18
2014-05-20,1875.11,12.74,13.3757642857,14.30405,15.1505685714,15.6642542857,16.2476,16.6318571429,16.6959,0.535338333333,611079.0,966369.0,127.47
2014-05-21,1887.54,11.98,14.0746,14.1352785714,14.9982828571,15.5546542857,16.2102142857,16.5946428571,16.6459,0.5198875,874382.0,1271863.0,123.89
2014-05-22,1893.97,11.83,14.0247,14.1291214286,15.0920714286,15.6487,16.29854,16.68314,17.0338357143,0.516885,608255.0,585465.0,123.68
2014-05-23,1900.88,11.4,13.9246,14.0781,15.1146942857,15.6956964286,16.3361685714,16.7208542857,17.0704,0.520891666667,791228.0,582694.0,125.13
2014-05-27,1912.26,11.54,13.4997,13.8495571429,14.9382857143,15.5938571429,16.2422,16.6477,16.9948,0.522988333333,660407.0,403623.0,123.64
2014-05-28,1912.71,11.65,13.3997,13.801325,14.9082657143,15.6179928571,16.2560971429,16.6643392857,17.0205,0.523296666667,623565.0,497126.0,124.18
2014-05-29,1918.24,11.66,13.3247,13.8155928571,14.9818171429,15.692075,16.3325171429,16.7715285714,17.0705,0.524568333333,903579.0,450427.0,125.81
2014-05-30,1922.29,11.39,13.3497,13.9191464286,15.1053314286,15.8303142857,16.5043142857,16.9628321429,17.2698,0.5376,799175.0,332404.0,124.23
2014-06-02,1925.17,11.69,13.2248,13.96205,15.0875514286,15.8430071429,16.5203371429,16.9962857143,17.2455,0.538848333333,732487.0,426022.0,123.33
2014-06-03,1924.33,11.86,13.2498,14.012925,15.06258,15.8055428571,16.48744,16.9667821429,17.2205,0.541583333333,580345.0,260521.0,121.79
2014-06-04,1927.96,12.06,13.1248,13.8674285714,14.8483257143,15.5849821429,16.2510142857,16.7462714286,16.9705,0.523375,735531.0,471927.0,121.48
2014-06-05,1939.57,11.81,12.6749,13.5094785714,14.5376914286,15.3109,15.96964,16.4883142857,16.7455,0.508518333333,1284117.0,1252898.0,122.21
2014-06-06,1946.3,11.02,12.0999,12.91935,13.9028285714,14.7539285714,15.4875685714,16.0178571429,16.2458,0.530131666667,1185680.0,858615.0,122.88
2014-06-09,1949.56,11.32,12.3650678571,13.168425,14.0405685714,14.8788071429,15.5439428571,16.0624821429,16.2709,0.547603333333,825547.0,474379.0,124.67
2014-06-10,1949.51,11.18,12.0677285714,12.9960142857,13.94266,14.8930678571,15.60248,16.0999428571,16.2709,0.549653333333,729584.0,550376.0,125.38
2014-06-11,1945.67,11.56,12.5400464286,13.3076892857,14.1420285714,15.0412857143,15.7374457143,16.2696071429,16.446,0.543885,641066.0,597240.0,126.71
2014-06-12,1927.79,12.76,13.4249571429,14.0497428571,14.7498942857,15.585825,16.2078942857,16.6938857143,16.8451,0.567071666667,788139.0,952591.0,127.82
2014-06-13,1932.2,12.34,13.2017321429,13.8086607143,14.4584457143,15.2715857143,15.9100285714,16.4259714286,16.5701,0.590328333333,749039.0,925211.0,127.78
2014-06-16,1936.67,12.65,13.2963142857,13.8496,14.4276571429,15.3492678571,15.9485714286,16.4687571429,16.5702,0.597391666667,644591.0,784998.0,127.67
2014-06-17,1943.58,12.13,12.6204392857,13.3746828571,14.1241685714,15.0822857143,15.7671,16.3109107143,16.3955,0.579721666667,811840.0,782058.0,130.18
2014-06-18,1956.96,10.64,12.7997,12.8539628571,13.6679057143,14.7130071429,15.3897657143,15.9928,16.0712,0.52573,1187232.0,1065006.0,129.53
2014-06-19,1959.19,10.58,12.6249,12.7127314286,13.5910457143,14.6491,15.2911,15.8881,16.3074464286,0.527085,1115373.0,711131.0,138.61
2014-06-20,1963.0,10.89,12.7999,12.9141514286,13.7710371429,14.7719342857,15.4569628571,16.0582714286,16.4465,0.535396666667,973677.0,571025.0,143.26
2014-06-23,1961.39,11.0,12.5498,12.77972,13.7672142857,14.7401028571,15.4248742857,16.00965,16.3701,0.532066666667,554340.0,342654.0,139.41
2014-06-24,1950.81,12.17,13.0499,13.2497857143,14.0207642857,14.9343285714,15.5975,16.1498428571,16.5196,0.540048333333,756510.0,521293.0,134.65
2014-06-25,1960.47,11.41,12.6499,12.8940571429,13.7279,14.6358885714,15.3184964286,15.9173178571,16.2958,0.53471,563080.0,289642.0,131.82
2014-06-26,1956.78,11.59,12.7249,12.9604428571,13.7009607143,14.55838,15.2384857143,15.8247,16.1451,0.53662,659547.0,366020.0,132.81
2014-06-27,1960.31,11.43,12.5999,12.8826,13.69215,14.5814828571,15.2564892857,15.8176142857,16.1452,0.540448333333,779277.0,208544.0,135.36
2014-06-30,1958.91,11.67,12.4999,12.83966,13.6222892857,14.4731914286,15.1898571429,15.7276428571,15.9945,0.544436666667,702413.0,352746.0,139.35
2014-07-01,1975.67,11.0,12.0499,12.4461571429,13.2958571429,14.17406,14.8921,15.4506571429,15.721,0.527956896552,1053429.0,411789.0,139.36
2014-07-02,1973.3,10.85,11.9249,12.3705228571,13.2531535714,14.12414,14.8233857143,15.3577785714,15.6461,0.526767241379,770950.0,378558.0,140.37
2014-07-03,1985.44,10.32,11.825,12.2620457143,13.1211857143,13.97946,14.6505,15.1794535714,15.4214,0.54279137931,751590.0,270828.0,142.28
2014-07-07,1975.98,11.44,12.1256057143,12.63972,13.5135428571,14.3227714286,14.9779857143,15.4857892857,15.6709,0.546224137931,658288.0,305384.0,137.76
2014-07-08,1964.3,12.14,12.49274,12.92114,13.70025,14.44448,15.06045,15.5645571429,15.7461,0.556673333333,856631.0,1190241.0,134.2
2014-07-09,1973.96,11.51,12.16416,12.59256,13.3797,14.1309428571,14.781,15.2896892857,15.4464,0.565977586207,546144.0,389224.0,135.8
2014-07-10,1966.48,12.49,12.87068,13.09908,13.6826,14.36408,14.9875142857,15.5110571429,15.6712,0.577915517241,797188.0,589189.0,134.43
2014-07-11,1968.08,12.08,12.6749571429,12.9747857143,13.5888428571,14.2768542857,14.8765428571,15.3429107143,15.471,0.587281034483,986550.0,533437.0,138.74
2014-07-14,1976.57,11.68,12.1656457143,12.57976,13.340525,14.0274,14.6764571429,15.1413785714,15.2215,0.583310344828,680230.0,829043.0,139.94
2014-07-15,1973.44,11.98,12.3563514286,12.8704657143,13.6031,14.1819114286,14.798075,15.1932428571,15.2466,0.579667241379,699836.0,1035979.0,136.92
2014-07-16,1980.86,11.16,12.7248,12.7248,13.4165857143,14.0583457143,14.6945428571,15.1432142857,15.1966,0.5663975,1011635.0,665387.0,134.86
2014-07-17,1956.75,15.2,14.1247,14.1247,14.6120142857,15.14894,15.6425392857,15.9447535714,16.452,0.59082,1137010.0,1149508.0,131.65
2014-07-18,1976.91,12.28,12.9747,12.9747,13.6254,14.2083714286,14.7733142857,15.1954857143,15.78076,0.56378,972858.0,550444.0,141.19
2014-07-21,1974.66,12.67,13.3247,13.3247,13.9336457143,14.4473314286,14.9798785714,15.3408314286,15.9177742857,0.575403333333,596655.0,351246.0,138.75
2014-07-22,1984.07,11.95,12.9747,12.9996892857,13.72576,14.23936,14.8725,15.2624085714,15.8820371429,0.571533333333,570300.0,203985.0,136.37
2014-07-23,1988.4,11.66,13.1247,13.17825,13.9486057143,14.5051485714,15.0613642857,15.4820542857,16.0805971429,0.588398333333,620921.0,252965.0,132.55
2014-07-24,1988.9,11.79,12.9746,13.0709964286,13.9706285714,14.5486,15.1727214286,15.5707685714,16.1262828571,0.584773333333,879670.0,154853.0,133.8
2014-07-25,1976.91,12.64,13.4247,13.5353714286,14.3021371429,14.8174178571,15.3494464286,15.6641142857,16.2198,0.587735,907486.0,264212.0,135.26
2014-07-28,1979.51,12.6,13.2747,13.4746,14.2347828571,14.7732857143,15.2812928571,15.6618485714,16.2199,0.592741666667,535236.0,189930.0,135.02
2014-07-29,1972.21,13.11,13.3248,13.5461714286,14.2565714286,14.7336607143,15.1978,15.5949571429,16.0949,0.598771666667,529412.0,207194.0,132.35
2014-07-30,1971.66,13.39,13.5247,13.7495714286,14.3890485714,14.8394,15.2509857143,15.6461571429,16.1448,0.604225,711960.0,496291.0,130.54
2014-07-31,1933.61,16.78,14.9249,15.0319,15.3270828571,15.598525,15.8870285714,16.2180314286,16.6453,0.641381666667,1487099.0,1336722.0,128.71
2014-08-01,1927.91,16.89,15.6249,15.6444642857,15.7487257143,15.9581142857,16.2163285714,16.5404057143,16.9962,0.662623333333,1665993.0,867893.0,128.93
2014-08-04,1942.39,14.72,14.4999,14.7497,15.1820371429,15.5654107143,15.9269464286,16.3356,16.7204,0.639981666667,925636.0,340083.0,126.86
2014-08-05,1921.22,16.6,15.9748,16.0388714286,16.2180628571,16.4858428571,16.7204,17.0462371429,17.3713,0.674206666667,849854.0,572655.0,124.62
2014-08-06,1920.4,16.3,15.9998,16.1424285714,16.4034285714,16.7111214286,16.9648357143,17.2889628571,17.5711,0.679713333333,771434.0,593591.0,124.41
2014-08-07,1907.89,16.89,16.6248,16.6427714286,16.7871285714,17.0637,17.2995285714,17.6325714286,17.8968,0.693591666667,1176437.0,615385.0,124.68
2014-08-08,1930.87,15.71,15.7998,15.9121071429,16.2170714286,16.5995714286,16.8943428571,17.3110714286,17.5961,0.67166,1057411.0,518907.0,120.36
2014-08-11,1936.24,14.12,14.8945285714,15.2871,15.7361828571,16.2198428571,16.5582714286,17.0459571429,17.2963,0.663968333333,728888.0,968293.0,124.24
2014-08-12,1934.94,14.12,14.7408357143,15.1511928571,15.6169514286,16.1299107143,16.485325,16.9739542857,17.1964,0.66481,933850.0,417042.0,123.69
2014-08-13,1946.22,13.12,13.746275,14.388775,15.0311142857,15.6340142857,16.0723928571,16.5918857143,16.7957,0.646625,754120.0,627452.0,126.93
2014-08-14,1953.74,12.68,13.2712714286,14.0031285714,14.6690542857,15.335875,15.7849607143,16.3461571429,16.5457,0.617995,902253.0,502501.0,132.46
2014-08-15,1953.63,13.59,13.433775,13.969275,14.5892914286,15.2202357143,15.6479285714,16.2355542857,16.4217,0.624911666667,1217116.0,864430.0,135.43
2014-08-18,1969.76,12.42,12.9392,13.5997,14.1779285714,14.8987642857,15.310525,15.9433514286,16.0717,0.627725,822538.0,516447.0,138.46
2014-08-19,1981.56,12.16,12.5936214286,13.4424457143,13.9778171429,14.6058785714,15.098,15.8041142857,15.9218,0.639665,845009.0,1136978.0,138.69
2014-08-20,1988.33,11.65,13.4246,13.4645657143,14.0640514286,14.6778857143,15.1675571429,15.7662714286,15.8461,0.6089225,892434.0,611475.0,135.46
2014-08-21,1993.18,11.6,13.5247,13.5889685714,14.2316542857,14.899,15.3408542857,15.9821685714,16.5026964286,0.595986666667,816126.0,401754.0,135.75
2014-08-22,1988.29,11.62,13.4496,13.53528,14.17788,14.8138464286,15.2848057143,15.9048628571,16.47,0.585728333333,880765.0,495501.0,135.1
2014-08-25,1998.66,11.51,13.2748,13.44968,14.1937928571,14.8269857143,15.2762828571,15.9146178571,16.3957,0.587481666667,612468.0,391825.0,135.42
2014-08-26,2001.16,11.61,13.4497,13.6438942857,14.3635321429,14.9701035714,15.46286,16.1592928571,16.6454,0.600751666667,582958.0,320141.0,133.54
2014-08-27,1999.11,11.85,13.5498,13.7810742857,14.5348285714,15.1448785714,15.6805285714,16.353,16.8205,0.613218333333,501525.0,253649.0,135.41
2014-08-28,1997.94,12.09,13.7248,13.9604,14.6564357143,15.261125,15.7971028571,16.4396428571,16.8455,0.61616,664532.0,241585.0,137.95
2014-08-29,2001.44,12.31,13.6248,13.8918171429,14.6028642857,15.1951285714,15.6978571429,16.2949821429,16.7457,0.623896666667,769295.0,207642.0,127.01
2014-09-02,2001.46,12.28,13.7249,14.0997285714,14.8315,15.4202285714,15.928,16.5157964286,16.8713,0.629235,571356.0,482166.0,131.72
